Date,Demand,DayOfWeek,DayOfMonth,Month,Quarter,WeekOfYear,IsWeekend,Lag_1,Lag_7,Lag_14,Lag_28,Rolling_Mean_7,Rolling_Mean_14,Rolling_Mean_28
2010-01-15,48,4,15,1,1,2,0,31.0,48.0,0.0,86.0,65.28571428571429,80.0,72.92857142857143
2010-01-16,0,5,16,1,1,2,1,48.0,0.0,0.0,0.0,65.28571428571429,83.42857142857143,71.57142857142857
2010-01-17,108,6,17,1,1,2,1,0.0,60.0,0.0,72.0,65.28571428571429,83.42857142857143,71.57142857142857
2010-01-18,331,0,18,1,1,3,0,108.0,64.0,0.0,264.0,72.14285714285714,91.14285714285714,72.85714285714286
2010-01-19,68,1,19,1,1,3,0,331.0,247.0,27.0,499.0,110.28571428571429,114.78571428571429,75.25
2010-01-20,513,2,20,1,1,3,0,68.0,7.0,0.0,1.0,84.71428571428571,117.71428571428571,59.857142857142854
2010-01-21,57,3,21,1,1,3,0,513.0,31.0,636.0,0.0,157.0,154.35714285714286,78.14285714285714
2010-01-22,125,4,22,1,1,3,0,57.0,48.0,48.0,0.0,160.71428571428572,113.0,80.17857142857143
2010-01-23,0,5,23,1,1,3,1,125.0,0.0,0.0,0.0,171.71428571428572,118.5,84.64285714285714
2010-01-24,109,6,24,1,1,3,1,0.0,108.0,60.0,0.0,171.71428571428572,118.5,84.64285714285714
2010-01-25,51,0,25,1,1,4,0,109.0,331.0,64.0,0.0,171.85714285714286,122.0,88.53571428571429
2010-01-26,799,1,26,1,1,4,0,51.0,68.0,247.0,0.0,131.85714285714286,121.07142857142857,90.35714285714286
2010-01-27,243,2,27,1,1,4,0,799.0,513.0,7.0,0.0,236.28571428571428,160.5,118.89285714285714
2010-01-28,168,3,28,1,1,4,0,243.0,57.0,31.0,0.0,197.71428571428572,177.35714285714286,127.57142857142857
2010-01-29,73,4,29,1,1,4,0,168.0,125.0,48.0,0.0,213.57142857142858,187.14285714285714,133.57142857142858
2010-01-30,0,5,30,1,1,4,1,73.0,0.0,0.0,0.0,206.14285714285714,188.92857142857142,136.17857142857142
2010-01-31,111,6,31,1,1,4,1,0.0,109.0,108.0,0.0,206.14285714285714,188.92857142857142,136.17857142857142
2010-02-01,31,0,1,2,1,5,0,111.0,51.0,331.0,0.0,206.42857142857142,189.14285714285714,140.14285714285714
2010-02-02,240,1,2,2,1,5,0,31.0,799.0,68.0,27.0,203.57142857142858,167.71428571428572,141.25
2010-02-03,26,2,3,2,1,5,0,240.0,243.0,513.0,0.0,123.71428571428571,180.0,148.85714285714286
2010-02-04,187,3,4,2,1,5,0,26.0,168.0,57.0,636.0,92.71428571428571,145.21428571428572,149.78571428571428
2010-02-05,75,4,5,2,1,5,0,187.0,73.0,125.0,48.0,95.42857142857143,154.5,133.75
2010-02-06,0,5,6,2,1,5,1,75.0,0.0,0.0,0.0,95.71428571428571,150.92857142857142,134.71428571428572
2010-02-07,413,6,7,2,1,5,1,0.0,111.0,109.0,60.0,95.71428571428571,150.92857142857142,134.71428571428572
2010-02-08,151,0,8,2,1,6,0,413.0,31.0,51.0,64.0,138.85714285714286,172.64285714285714,147.32142857142858
2010-02-09,99,1,9,2,1,6,0,151.0,240.0,799.0,247.0,156.0,179.78571428571428,150.42857142857142
2010-02-10,33,2,10,2,1,6,0,99.0,26.0,243.0,7.0,135.85714285714286,129.78571428571428,145.14285714285714
2010-02-11,78,3,11,2,1,6,0,33.0,187.0,168.0,31.0,136.85714285714286,114.78571428571429,146.07142857142858
2010-02-12,315,4,12,2,1,6,0,78.0,75.0,73.0,48.0,121.28571428571429,108.35714285714286,147.75
2010-02-13,0,5,13,2,1,6,1,315.0,0.0,0.0,0.0,155.57142857142858,125.64285714285714,157.28571428571428
2010-02-14,229,6,14,2,1,6,1,0.0,413.0,111.0,108.0,155.57142857142858,125.64285714285714,157.28571428571428
2010-02-15,96,0,15,2,1,7,0,229.0,151.0,31.0,331.0,129.28571428571428,134.07142857142858,161.60714285714286
2010-02-16,112,1,16,2,1,7,0,96.0,99.0,240.0,68.0,121.42857142857143,138.71428571428572,153.21428571428572
2010-02-17,368,2,17,2,1,7,0,112.0,33.0,26.0,513.0,123.28571428571429,129.57142857142858,154.78571428571428
2010-02-18,198,3,18,2,1,7,0,368.0,78.0,187.0,57.0,171.14285714285714,154.0,149.60714285714286
2010-02-19,31,4,19,2,1,7,0,198.0,315.0,75.0,125.0,188.28571428571428,154.78571428571428,154.64285714285714
2010-02-20,0,5,20,2,1,7,1,31.0,0.0,0.0,0.0,147.71428571428572,151.64285714285714,151.28571428571428
2010-02-21,76,6,21,2,1,7,1,0.0,229.0,413.0,109.0,147.71428571428572,151.64285714285714,151.28571428571428
2010-02-22,330,0,22,2,1,8,0,76.0,96.0,151.0,51.0,125.85714285714286,127.57142857142857,150.10714285714286
2010-02-23,216,1,23,2,1,8,0,330.0,112.0,99.0,799.0,159.28571428571428,140.35714285714286,160.07142857142858
2010-02-24,53,2,24,2,1,8,0,216.0,368.0,33.0,243.0,174.14285714285714,148.71428571428572,139.25
2010-02-25,709,3,25,2,1,8,0,53.0,198.0,78.0,168.0,129.14285714285714,150.14285714285714,132.46428571428572
2010-02-26,4,4,26,2,1,8,0,709.0,31.0,315.0,73.0,202.14285714285714,195.21428571428572,151.78571428571428
2010-02-27,0,5,27,2,1,8,1,4.0,0.0,0.0,0.0,198.28571428571428,173.0,149.32142857142858
2010-02-28,195,6,28,2,1,8,1,0.0,76.0,229.0,111.0,198.28571428571428,173.0,149.32142857142858
2010-03-01,385,0,1,3,1,9,0,195.0,330.0,96.0,31.0,215.28571428571428,170.57142857142858,152.32142857142858
2010-03-02,55,1,2,3,1,9,0,385.0,216.0,112.0,240.0,223.14285714285714,191.21428571428572,164.96428571428572
2010-03-03,338,2,3,3,1,9,0,55.0,53.0,368.0,26.0,200.14285714285714,187.14285714285714,158.35714285714286
2010-03-04,360,3,4,3,1,9,0,338.0,709.0,198.0,187.0,240.85714285714286,185.0,169.5
2010-03-05,124,4,5,3,1,9,0,360.0,4.0,31.0,75.0,191.0,196.57142857142858,175.67857142857142
2010-03-06,0,5,6,3,1,9,1,124.0,0.0,0.0,0.0,208.14285714285714,203.21428571428572,177.42857142857142
2010-03-07,52,6,7,3,1,9,1,0.0,195.0,76.0,413.0,208.14285714285714,203.21428571428572,177.42857142857142
2010-03-08,77,0,8,3,1,10,0,52.0,385.0,330.0,151.0,187.71428571428572,201.5,164.53571428571428
2010-03-09,96,1,9,3,1,10,0,77.0,55.0,216.0,99.0,143.71428571428572,183.42857142857142,161.89285714285714
2010-03-10,324,2,10,3,1,10,0,96.0,338.0,53.0,33.0,149.57142857142858,174.85714285714286,161.78571428571428
2010-03-11,28,3,11,3,1,10,0,324.0,360.0,709.0,78.0,147.57142857142858,194.21428571428572,172.17857142857142
2010-03-12,31,4,12,3,1,10,0,28.0,124.0,4.0,315.0,100.14285714285714,145.57142857142858,170.39285714285714
2010-03-13,0,5,13,3,1,10,1,31.0,0.0,0.0,0.0,86.85714285714286,147.5,160.25
2010-03-14,133,6,14,3,1,10,1,0.0,52.0,195.0,229.0,86.85714285714286,147.5,160.25
2010-03-15,83,0,15,3,1,11,0,133.0,77.0,385.0,96.0,98.42857142857143,143.07142857142858,156.82142857142858
2010-03-16,180,1,16,3,1,11,0,83.0,96.0,55.0,112.0,99.28571428571429,121.5,156.35714285714286
2010-03-17,600,2,17,3,1,11,0,180.0,324.0,338.0,368.0,111.28571428571429,130.42857142857142,158.78571428571428
2010-03-18,220,3,18,3,1,11,0,600.0,28.0,360.0,198.0,150.71428571428572,149.14285714285714,167.07142857142858
2010-03-19,157,4,19,3,1,11,0,220.0,31.0,124.0,31.0,178.14285714285714,139.14285714285714,167.85714285714286
2010-03-20,0,5,20,3,1,11,1,157.0,0.0,0.0,0.0,196.14285714285714,141.5,172.35714285714286
2010-03-21,61,6,21,3,1,11,1,0.0,133.0,52.0,76.0,196.14285714285714,141.5,172.35714285714286
2010-03-22,145,0,22,3,1,12,0,61.0,83.0,77.0,330.0,185.85714285714286,142.14285714285714,171.82142857142858
2010-03-23,3,1,23,3,1,12,0,145.0,180.0,96.0,216.0,194.71428571428572,147.0,165.21428571428572
2010-03-24,101,2,24,3,1,12,0,3.0,600.0,324.0,53.0,169.42857142857142,140.35714285714286,157.60714285714286
2010-03-25,156,3,25,3,1,12,0,101.0,220.0,28.0,709.0,98.14285714285714,124.42857142857143,159.32142857142858
2010-03-26,338,4,26,3,1,12,0,156.0,157.0,31.0,4.0,89.0,133.57142857142858,139.57142857142858
2010-03-27,0,5,27,3,1,12,1,338.0,0.0,0.0,0.0,114.85714285714286,155.5,151.5
2010-03-28,137,6,28,3,1,12,1,0.0,61.0,133.0,195.0,114.85714285714286,155.5,151.5
2010-03-29,157,0,29,3,1,13,0,137.0,145.0,83.0,385.0,125.71428571428571,155.78571428571428,149.42857142857142
2010-03-30,187,1,30,3,1,13,0,157.0,3.0,180.0,55.0,127.42857142857143,161.07142857142858,141.28571428571428
2010-03-31,109,2,31,3,1,13,0,187.0,101.0,600.0,338.0,153.71428571428572,161.57142857142858,146.0
2010-04-01,106,3,1,4,2,13,0,109.0,156.0,220.0,360.0,154.85714285714286,126.5,137.82142857142858
2010-04-02,0,4,2,4,2,13,0,106.0,338.0,157.0,124.0,147.71428571428572,118.35714285714286,128.75
2010-04-03,0,5,3,4,2,13,1,0.0,0.0,0.0,0.0,99.42857142857143,107.14285714285714,124.32142857142857
2010-04-04,0,6,4,4,2,13,1,0.0,137.0,61.0,52.0,99.42857142857143,107.14285714285714,124.32142857142857
2010-04-05,0,0,5,4,2,14,0,0.0,157.0,145.0,77.0,79.85714285714286,102.78571428571429,122.46428571428571
2010-04-06,864,1,6,4,2,14,0,0.0,187.0,3.0,96.0,57.42857142857143,92.42857142857143,119.71428571428571
2010-04-07,534,2,7,4,2,14,0,864.0,109.0,101.0,324.0,154.14285714285714,153.92857142857142,147.14285714285714
2010-04-08,201,3,8,4,2,14,0,534.0,106.0,156.0,28.0,214.85714285714286,184.85714285714286,154.64285714285714
2010-04-09,96,4,9,4,2,14,0,201.0,0.0,338.0,31.0,228.42857142857142,188.07142857142858,160.82142857142858
2010-04-10,0,5,10,4,2,14,1,96.0,0.0,0.0,0.0,242.14285714285714,170.78571428571428,163.14285714285714
2010-04-11,29,6,11,4,2,14,1,0.0,0.0,137.0,133.0,242.14285714285714,170.78571428571428,163.14285714285714
2010-04-12,48,0,12,4,2,15,0,29.0,0.0,157.0,83.0,246.28571428571428,163.07142857142858,159.42857142857142
2010-04-13,480,1,13,4,2,15,0,48.0,864.0,187.0,180.0,253.14285714285714,155.28571428571428,158.17857142857142
2010-04-14,264,2,14,4,2,15,0,480.0,534.0,109.0,600.0,198.28571428571428,176.21428571428572,168.89285714285714
2010-04-15,120,3,15,4,2,15,0,264.0,201.0,106.0,220.0,159.71428571428572,187.28571428571428,156.89285714285714
2010-04-16,360,4,16,4,2,15,0,120.0,96.0,0.0,157.0,148.14285714285714,188.28571428571428,153.32142857142858
2010-04-17,0,5,17,4,2,15,1,360.0,0.0,0.0,0.0,185.85714285714286,214.0,160.57142857142858
2010-04-18,28,6,18,4,2,15,1,0.0,29.0,0.0,61.0,185.85714285714286,214.0,160.57142857142858
2010-04-19,148,0,19,4,2,16,0,28.0,48.0,0.0,145.0,185.71428571428572,216.0,159.39285714285714
2010-04-20,110,1,20,4,2,16,0,148.0,480.0,864.0,3.0,200.0,226.57142857142858,159.5
2010-04-21,79,2,21,4,2,16,0,110.0,264.0,534.0,101.0,147.14285714285714,172.71428571428572,163.32142857142858
2010-04-22,302,3,22,4,2,16,0,79.0,120.0,201.0,156.0,120.71428571428571,140.21428571428572,162.53571428571428
2010-04-23,76,4,23,4,2,16,0,302.0,360.0,96.0,338.0,146.71428571428572,147.42857142857142,167.75
2010-04-24,0,5,24,4,2,16,1,76.0,0.0,0.0,0.0,106.14285714285714,146.0,158.39285714285714
2010-04-25,76,6,25,4,2,16,1,0.0,28.0,29.0,137.0,106.14285714285714,146.0,158.39285714285714
2010-04-26,443,0,26,4,2,17,0,76.0,148.0,48.0,157.0,113.0,149.35714285714286,156.21428571428572
2010-04-27,242,1,27,4,2,17,0,443.0,110.0,480.0,187.0,155.14285714285714,177.57142857142858,166.42857142857142
2010-04-28,340,2,28,4,2,17,0,242.0,79.0,264.0,109.0,174.0,160.57142857142858,168.39285714285714
2010-04-29,277,3,29,4,2,17,0,340.0,302.0,120.0,106.0,211.28571428571428,166.0,176.64285714285714
2010-04-30,141,4,30,4,2,17,0,277.0,76.0,360.0,0.0,207.71428571428572,177.21428571428572,182.75
2010-05-01,0,5,1,5,2,17,1,141.0,0.0,0.0,0.0,217.0,161.57142857142858,187.78571428571428
2010-05-02,29,6,2,5,2,17,1,0.0,76.0,28.0,0.0,217.0,161.57142857142858,187.78571428571428
2010-05-03,0,0,3,5,2,18,0,29.0,443.0,148.0,0.0,210.28571428571428,161.64285714285714,188.82142857142858
2010-05-04,320,1,4,5,2,18,0,0.0,242.0,110.0,864.0,147.0,151.07142857142858,188.82142857142858
2010-05-05,52,2,5,5,2,18,0,320.0,340.0,79.0,534.0,158.14285714285714,166.07142857142858,169.39285714285714
2010-05-06,133,3,6,5,2,18,0,52.0,277.0,302.0,201.0,117.0,164.14285714285714,152.17857142857142
2010-05-07,245,4,7,5,2,18,0,133.0,141.0,76.0,96.0,96.42857142857143,152.07142857142858,149.75
2010-05-08,0,5,8,5,2,18,1,245.0,0.0,0.0,0.0,111.28571428571429,164.14285714285714,155.07142857142858
2010-05-09,208,6,9,5,2,18,1,0.0,29.0,76.0,29.0,111.28571428571429,164.14285714285714,155.07142857142858
2010-05-10,96,0,10,5,2,19,0,208.0,0.0,443.0,48.0,136.85714285714286,173.57142857142858,161.46428571428572
2010-05-11,463,1,11,5,2,19,0,96.0,320.0,242.0,480.0,150.57142857142858,148.78571428571428,163.17857142857142
2010-05-12,169,2,12,5,2,19,0,463.0,52.0,340.0,264.0,171.0,164.57142857142858,162.57142857142858
2010-05-13,121,3,13,5,2,19,0,169.0,133.0,277.0,120.0,187.71428571428572,152.35714285714286,159.17857142857142
2010-05-14,26,4,14,5,2,19,0,121.0,245.0,141.0,360.0,186.0,141.21428571428572,159.21428571428572
2010-05-15,0,5,15,5,2,19,1,26.0,0.0,0.0,0.0,154.71428571428572,133.0,147.28571428571428
2010-05-16,36,6,16,5,2,19,1,0.0,208.0,29.0,28.0,154.71428571428572,133.0,147.28571428571428
2010-05-17,108,0,17,5,2,20,0,36.0,96.0,0.0,148.0,130.14285714285714,133.5,147.57142857142858
2010-05-18,121,1,18,5,2,20,0,108.0,463.0,320.0,110.0,131.85714285714286,141.21428571428572,146.14285714285714
2010-05-19,78,2,19,5,2,20,0,121.0,169.0,52.0,79.0,83.0,127.0,146.53571428571428
2010-05-20,364,3,20,5,2,20,0,78.0,121.0,133.0,302.0,70.0,128.85714285714286,146.5
2010-05-21,28,4,21,5,2,20,0,364.0,26.0,245.0,76.0,104.71428571428571,145.35714285714286,148.71428571428572
2010-05-22,0,5,22,5,2,20,1,28.0,0.0,0.0,0.0,105.0,129.85714285714286,147.0
2010-05-23,240,6,23,5,2,20,1,0.0,36.0,208.0,76.0,105.0,129.85714285714286,147.0
2010-05-24,155,0,24,5,2,21,0,240.0,108.0,96.0,443.0,134.14285714285714,132.14285714285714,152.85714285714286
2010-05-25,604,1,25,5,2,21,0,155.0,121.0,463.0,242.0,140.85714285714286,136.35714285714286,142.57142857142858
2010-05-26,171,2,26,5,2,21,0,604.0,78.0,169.0,340.0,209.85714285714286,146.42857142857142,155.5
2010-05-27,296,3,27,5,2,21,0,171.0,364.0,121.0,277.0,223.14285714285714,146.57142857142858,149.46428571428572
2010-05-28,98,4,28,5,2,21,0,296.0,28.0,26.0,141.0,213.42857142857142,159.07142857142858,150.14285714285714
2010-05-29,0,5,29,5,2,21,1,98.0,0.0,0.0,0.0,223.42857142857142,164.21428571428572,148.60714285714286
2010-05-30,171,6,30,5,2,21,1,0.0,240.0,36.0,29.0,223.42857142857142,164.21428571428572,148.60714285714286
2010-05-31,0,0,31,5,2,22,0,171.0,155.0,108.0,0.0,213.57142857142858,173.85714285714286,153.67857142857142
2010-06-01,31,1,1,6,2,22,0,0.0,604.0,121.0,320.0,191.42857142857142,166.14285714285714,153.67857142857142
2010-06-02,146,2,2,6,2,22,0,31.0,171.0,78.0,52.0,109.57142857142857,159.71428571428572,143.35714285714286
2010-06-03,316,3,3,6,2,22,0,146.0,296.0,364.0,133.0,106.0,164.57142857142858,146.71428571428572
2010-06-04,103,4,4,6,2,22,0,316.0,98.0,28.0,245.0,108.85714285714286,161.14285714285714,153.25
2010-06-05,0,5,5,6,2,22,1,103.0,0.0,0.0,0.0,109.57142857142857,166.5,148.17857142857142
2010-06-06,240,6,6,6,2,22,1,0.0,171.0,240.0,208.0,109.57142857142857,166.5,148.17857142857142
2010-06-07,545,0,7,6,2,23,0,240.0,0.0,155.0,96.0,119.42857142857143,166.5,149.32142857142858
2010-06-08,172,1,8,6,2,23,0,545.0,31.0,604.0,463.0,197.28571428571428,194.35714285714286,165.35714285714286
2010-06-09,408,2,9,6,2,23,0,172.0,146.0,171.0,169.0,217.42857142857142,163.5,154.96428571428572
2010-06-10,52,3,10,6,2,23,0,408.0,316.0,296.0,121.0,254.85714285714286,180.42857142857142,163.5
2010-06-11,176,4,11,6,2,23,0,52.0,103.0,98.0,26.0,217.14285714285714,163.0,161.03571428571428
2010-06-12,0,5,12,6,2,23,1,176.0,0.0,0.0,0.0,227.57142857142858,168.57142857142858,166.39285714285714
2010-06-13,103,6,13,6,2,23,1,0.0,240.0,171.0,36.0,227.57142857142858,168.57142857142858,166.39285714285714
2010-06-14,29,0,14,6,2,24,0,103.0,545.0,0.0,108.0,208.0,163.71428571428572,168.78571428571428
2010-06-15,462,1,15,6,2,24,0,29.0,172.0,31.0,121.0,134.28571428571428,165.78571428571428,165.96428571428572
2010-06-16,171,2,16,6,2,24,0,462.0,408.0,146.0,78.0,175.71428571428572,196.57142857142858,178.14285714285714
2010-06-17,26,3,17,6,2,24,0,171.0,52.0,316.0,364.0,141.85714285714286,198.35714285714286,181.46428571428572
2010-06-18,27,4,18,6,2,24,0,26.0,176.0,103.0,28.0,138.14285714285714,177.64285714285714,169.39285714285714
2010-06-19,0,5,19,6,2,24,1,27.0,0.0,0.0,0.0,116.85714285714286,172.21428571428572,169.35714285714286
2010-06-20,2,6,20,6,2,24,1,0.0,103.0,240.0,240.0,116.85714285714286,172.21428571428572,169.35714285714286
2010-06-21,62,0,21,6,2,25,0,2.0,29.0,545.0,155.0,102.42857142857143,155.21428571428572,160.85714285714286
2010-06-22,75,1,22,6,2,25,0,62.0,462.0,172.0,604.0,107.14285714285714,120.71428571428571,157.53571428571428
2010-06-23,27,2,23,6,2,25,0,75.0,171.0,408.0,171.0,51.857142857142854,113.78571428571429,138.64285714285714
2010-06-24,90,3,24,6,2,25,0,27.0,26.0,52.0,296.0,31.285714285714285,86.57142857142857,133.5
2010-06-25,201,4,25,6,2,25,0,90.0,27.0,176.0,98.0,40.42857142857143,89.28571428571429,126.14285714285714
2010-06-26,0,5,26,6,2,25,1,201.0,0.0,0.0,0.0,65.28571428571429,91.07142857142857,129.82142857142858
2010-06-27,28,6,27,6,2,25,1,0.0,2.0,103.0,171.0,65.28571428571429,91.07142857142857,129.82142857142858
2010-06-28,460,0,28,6,2,26,0,28.0,62.0,29.0,0.0,69.0,85.71428571428571,124.71428571428571
2010-06-29,336,1,29,6,2,26,0,460.0,75.0,462.0,31.0,125.85714285714286,116.5,141.14285714285714
2010-06-30,391,2,30,6,2,26,0,336.0,27.0,171.0,146.0,163.14285714285714,107.5,152.03571428571428
2010-07-01,180,3,1,7,3,26,0,391.0,90.0,26.0,316.0,215.14285714285714,123.21428571428571,160.78571428571428
2010-07-02,82,4,2,7,3,26,0,180.0,201.0,27.0,103.0,228.0,134.21428571428572,155.92857142857142
2010-07-03,0,5,3,7,3,26,1,82.0,0.0,0.0,0.0,211.0,138.14285714285714,155.17857142857142
2010-07-04,48,6,4,7,3,26,1,0.0,28.0,2.0,240.0,211.0,138.14285714285714,155.17857142857142
2010-07-05,175,0,5,7,3,27,0,48.0,460.0,62.0,545.0,213.85714285714286,141.42857142857142,148.32142857142858
2010-07-06,222,1,6,7,3,27,0,175.0,336.0,75.0,172.0,173.14285714285714,149.5,135.10714285714286
2010-07-07,50,2,7,7,3,27,0,222.0,391.0,27.0,408.0,156.85714285714286,160.0,136.89285714285714
2010-07-08,99,3,8,7,3,27,0,50.0,180.0,90.0,52.0,108.14285714285714,161.64285714285714,124.10714285714286
2010-07-09,343,4,9,7,3,27,0,99.0,82.0,201.0,176.0,96.57142857142857,162.28571428571428,125.78571428571429
2010-07-10,0,5,10,7,3,27,1,343.0,0.0,0.0,0.0,133.85714285714286,172.42857142857142,131.75
2010-07-11,248,6,11,7,3,27,1,0.0,48.0,28.0,103.0,133.85714285714286,172.42857142857142,131.75
2010-07-12,8,0,12,7,3,28,0,248.0,175.0,460.0,29.0,162.42857142857142,188.14285714285714,136.92857142857142
2010-07-13,86,1,13,7,3,28,0,8.0,222.0,336.0,462.0,138.57142857142858,155.85714285714286,136.17857142857142
2010-07-14,146,2,14,7,3,28,0,86.0,50.0,391.0,171.0,119.14285714285714,138.0,122.75
2010-07-15,131,3,15,7,3,28,0,146.0,99.0,180.0,26.0,132.85714285714286,120.5,121.85714285714286
2010-07-16,442,4,16,7,3,28,0,131.0,343.0,82.0,27.0,137.42857142857142,117.0,125.60714285714286
2010-07-17,0,5,17,7,3,28,1,442.0,0.0,0.0,0.0,151.57142857142858,142.71428571428572,140.42857142857142
2010-07-18,34,6,18,7,3,28,1,0.0,248.0,48.0,2.0,151.57142857142858,142.71428571428572,140.42857142857142
2010-07-19,697,0,19,7,3,29,0,34.0,8.0,175.0,62.0,121.0,141.71428571428572,141.57142857142858
2010-07-20,73,1,20,7,3,29,0,697.0,86.0,222.0,75.0,219.42857142857142,179.0,164.25
2010-07-21,265,2,21,7,3,29,0,73.0,146.0,50.0,27.0,217.57142857142858,168.35714285714286,164.17857142857142
2010-07-22,290,3,22,7,3,29,0,265.0,131.0,99.0,90.0,234.57142857142858,183.71428571428572,172.67857142857142
2010-07-23,97,4,23,7,3,29,0,290.0,442.0,343.0,201.0,257.2857142857143,197.35714285714286,179.82142857142858
2010-07-24,0,5,24,7,3,29,1,97.0,0.0,0.0,0.0,208.0,179.78571428571428,176.10714285714286
2010-07-25,59,6,25,7,3,29,1,0.0,34.0,248.0,28.0,208.0,179.78571428571428,176.10714285714286
2010-07-26,293,0,26,7,3,30,0,59.0,697.0,8.0,460.0,211.57142857142858,166.28571428571428,177.21428571428572
2010-07-27,27,1,27,7,3,30,0,293.0,73.0,86.0,336.0,153.85714285714286,186.64285714285714,171.25
2010-07-28,216,2,28,7,3,30,0,27.0,265.0,146.0,391.0,147.28571428571428,182.42857142857142,160.21428571428572
2010-07-29,83,3,29,7,3,30,0,216.0,290.0,131.0,180.0,140.28571428571428,187.42857142857142,153.96428571428572
2010-07-30,96,4,30,7,3,30,0,83.0,97.0,442.0,82.0,110.71428571428571,184.0,150.5
2010-07-31,0,5,31,7,3,30,1,96.0,0.0,0.0,0.0,110.57142857142857,159.28571428571428,151.0
2010-08-01,80,6,1,8,3,30,1,0.0,59.0,34.0,48.0,110.57142857142857,159.28571428571428,151.0
2010-08-02,49,0,2,8,3,31,0,80.0,293.0,697.0,175.0,113.57142857142857,162.57142857142858,152.14285714285714
2010-08-03,54,1,3,8,3,31,0,49.0,27.0,73.0,222.0,78.71428571428571,116.28571428571429,147.64285714285714
2010-08-04,25,2,4,8,3,31,0,54.0,216.0,265.0,50.0,82.57142857142857,114.92857142857143,141.64285714285714
2010-08-05,100,3,5,8,3,31,0,25.0,83.0,290.0,99.0,55.285714285714285,97.78571428571429,140.75
2010-08-06,99,4,6,8,3,31,0,100.0,96.0,97.0,343.0,57.714285714285715,84.21428571428571,140.78571428571428
2010-08-07,0,5,7,8,3,31,1,99.0,0.0,0.0,0.0,58.142857142857146,84.35714285714286,132.07142857142858
2010-08-08,2,6,8,8,3,31,1,0.0,80.0,59.0,248.0,58.142857142857146,84.35714285714286,132.07142857142858
2010-08-09,54,0,9,8,3,32,0,2.0,49.0,293.0,8.0,47.0,80.28571428571429,123.28571428571429
2010-08-10,75,1,10,8,3,32,0,54.0,54.0,27.0,86.0,47.714285714285715,63.214285714285715,124.92857142857143
2010-08-11,49,2,11,8,3,32,0,75.0,25.0,216.0,146.0,50.714285714285715,66.64285714285714,124.53571428571429
2010-08-12,257,3,12,8,3,32,0,49.0,100.0,83.0,131.0,54.142857142857146,54.714285714285715,121.07142857142857
2010-08-13,404,4,13,8,3,32,0,257.0,99.0,96.0,442.0,76.57142857142857,67.14285714285714,125.57142857142857
2010-08-14,0,5,14,8,3,32,1,404.0,0.0,0.0,0.0,120.14285714285714,89.14285714285714,124.21428571428571
2010-08-15,1060,6,15,8,3,32,1,0.0,2.0,80.0,34.0,120.14285714285714,89.14285714285714,124.21428571428571
2010-08-16,24,0,16,8,3,33,0,1060.0,54.0,49.0,697.0,271.2857142857143,159.14285714285714,160.85714285714286
2010-08-17,168,1,17,8,3,33,0,24.0,75.0,54.0,73.0,267.0,157.35714285714286,136.82142857142858
2010-08-18,398,2,18,8,3,33,0,168.0,49.0,25.0,265.0,280.2857142857143,165.5,140.21428571428572
