Date,Demand,DayOfWeek,DayOfMonth,Month,Quarter,WeekOfYear,IsWeekend,Lag_1,Lag_7,Lag_14,Lag_28,Rolling_Mean_7,Rolling_Mean_14,Rolling_Mean_28
2010-01-25,336,0,25,1,1,4,0,96.0,0.0,0.0,0.0,41.57142857142857,48.214285714285715,36.107142857142854
2010-01-26,0,1,26,1,1,4,0,336.0,0.0,288.0,0.0,89.57142857142857,72.21428571428571,48.107142857142854
2010-01-27,0,2,27,1,1,4,0,0.0,3.0,0.0,0.0,89.57142857142857,51.642857142857146,48.107142857142854
2010-01-28,48,3,28,1,1,4,0,0.0,0.0,0.0,0.0,89.14285714285714,51.642857142857146,48.107142857142854
2010-01-29,0,4,29,1,1,4,0,48.0,192.0,48.0,0.0,96.0,55.07142857142857,49.82142857142857
2010-01-30,0,5,30,1,1,4,1,0.0,0.0,0.0,0.0,68.57142857142857,51.642857142857146,49.82142857142857
2010-01-31,48,6,31,1,1,4,1,0.0,96.0,48.0,0.0,68.57142857142857,51.642857142857146,49.82142857142857
2010-02-01,144,0,1,2,1,5,0,48.0,336.0,0.0,0.0,61.714285714285715,51.642857142857146,51.535714285714285
2010-02-02,96,1,2,2,1,5,0,144.0,0.0,0.0,288.0,34.285714285714285,61.92857142857143,56.67857142857143
2010-02-03,96,2,3,2,1,5,0,96.0,0.0,3.0,0.0,48.0,68.78571428571429,49.82142857142857
2010-02-04,48,3,4,2,1,5,0,96.0,48.0,0.0,0.0,61.714285714285715,75.42857142857143,53.25
2010-02-05,96,4,5,2,1,5,0,48.0,0.0,192.0,48.0,61.714285714285715,78.85714285714286,54.964285714285715
2010-02-06,0,5,6,2,1,5,1,96.0,0.0,0.0,0.0,75.42857142857143,72.0,56.67857142857143
2010-02-07,96,6,7,2,1,5,1,0.0,48.0,96.0,0.0,75.42857142857143,72.0,56.67857142857143
2010-02-08,48,0,8,2,1,6,0,96.0,144.0,336.0,0.0,82.28571428571429,72.0,60.107142857142854
2010-02-09,48,1,9,2,1,6,0,48.0,96.0,0.0,288.0,68.57142857142857,51.42857142857143,61.82142857142857
2010-02-10,48,2,10,2,1,6,0,48.0,96.0,0.0,0.0,61.714285714285715,54.857142857142854,53.25
2010-02-11,48,3,11,2,1,6,0,48.0,48.0,48.0,0.0,54.857142857142854,58.285714285714285,54.964285714285715
2010-02-12,0,4,12,2,1,6,0,48.0,96.0,0.0,48.0,54.857142857142854,58.285714285714285,56.67857142857143
2010-02-13,0,5,13,2,1,6,1,0.0,0.0,0.0,0.0,41.142857142857146,58.285714285714285,54.964285714285715
2010-02-14,48,6,14,2,1,6,1,0.0,96.0,48.0,48.0,41.142857142857146,58.285714285714285,54.964285714285715
2010-02-15,96,0,15,2,1,7,0,48.0,48.0,144.0,0.0,34.285714285714285,58.285714285714285,54.964285714285715
2010-02-16,432,1,16,2,1,7,0,96.0,48.0,96.0,0.0,41.142857142857146,54.857142857142854,58.392857142857146
2010-02-17,144,2,17,2,1,7,0,432.0,48.0,96.0,3.0,96.0,78.85714285714286,73.82142857142857
2010-02-18,240,3,18,2,1,7,0,144.0,48.0,48.0,0.0,109.71428571428571,82.28571428571429,78.85714285714286
2010-02-19,48,4,19,2,1,7,0,240.0,0.0,96.0,192.0,137.14285714285714,96.0,87.42857142857143
2010-02-20,0,5,20,2,1,7,1,48.0,0.0,0.0,0.0,144.0,92.57142857142857,82.28571428571429
2010-02-21,48,6,21,2,1,7,1,0.0,48.0,96.0,96.0,144.0,92.57142857142857,82.28571428571429
2010-02-22,192,0,22,2,1,8,0,48.0,96.0,48.0,336.0,144.0,89.14285714285714,80.57142857142857
2010-02-23,48,1,23,2,1,8,0,192.0,432.0,48.0,0.0,157.71428571428572,99.42857142857143,75.42857142857143
2010-02-24,0,2,24,2,1,8,0,48.0,144.0,48.0,0.0,102.85714285714286,99.42857142857143,77.14285714285714
2010-02-25,48,3,25,2,1,8,0,0.0,240.0,48.0,48.0,82.28571428571429,96.0,77.14285714285714
2010-02-26,240,4,26,2,1,8,0,48.0,48.0,0.0,0.0,54.857142857142854,96.0,77.14285714285714
2010-02-27,0,5,27,2,1,8,1,240.0,0.0,0.0,0.0,82.28571428571429,113.14285714285714,85.71428571428571
2010-02-28,48,6,28,2,1,8,1,0.0,48.0,48.0,48.0,82.28571428571429,113.14285714285714,85.71428571428571
2010-03-01,336,0,1,3,1,9,0,48.0,192.0,96.0,144.0,82.28571428571429,113.14285714285714,85.71428571428571
2010-03-02,48,1,2,3,1,9,0,336.0,48.0,432.0,96.0,102.85714285714286,130.28571428571428,92.57142857142857
2010-03-03,144,2,3,3,1,9,0,48.0,0.0,144.0,96.0,102.85714285714286,102.85714285714286,90.85714285714286
2010-03-04,288,3,4,3,1,9,0,144.0,48.0,240.0,48.0,123.42857142857143,102.85714285714286,92.57142857142857
2010-03-05,96,4,5,3,1,9,0,288.0,240.0,48.0,96.0,157.71428571428572,106.28571428571429,101.14285714285714
2010-03-06,0,5,6,3,1,9,1,96.0,0.0,0.0,0.0,137.14285714285714,109.71428571428571,101.14285714285714
2010-03-07,96,6,7,3,1,9,1,0.0,48.0,48.0,96.0,137.14285714285714,109.71428571428571,101.14285714285714
2010-03-08,144,0,8,3,1,10,0,96.0,336.0,192.0,48.0,144.0,113.14285714285714,101.14285714285714
2010-03-09,144,1,9,3,1,10,0,144.0,48.0,48.0,48.0,116.57142857142857,109.71428571428571,104.57142857142857
2010-03-10,192,2,10,3,1,10,0,144.0,144.0,0.0,48.0,130.28571428571428,116.57142857142857,108.0
2010-03-11,0,3,11,3,1,10,0,192.0,288.0,48.0,48.0,137.14285714285714,130.28571428571428,113.14285714285714
2010-03-12,0,4,12,3,1,10,0,0.0,96.0,240.0,0.0,96.0,126.85714285714286,111.42857142857143
2010-03-13,0,5,13,3,1,10,1,0.0,0.0,0.0,0.0,82.28571428571429,109.71428571428571,111.42857142857143
2010-03-14,48,6,14,3,1,10,1,0.0,96.0,48.0,48.0,82.28571428571429,109.71428571428571,111.42857142857143
2010-03-15,2016,0,15,3,1,11,0,48.0,144.0,336.0,96.0,75.42857142857143,109.71428571428571,111.42857142857143
2010-03-16,48,1,16,3,1,11,0,2016.0,144.0,48.0,432.0,342.85714285714283,229.71428571428572,180.0
2010-03-17,96,2,17,3,1,11,0,48.0,192.0,144.0,144.0,329.14285714285717,229.71428571428572,166.28571428571428
2010-03-18,384,3,18,3,1,11,0,96.0,0.0,288.0,240.0,315.42857142857144,226.28571428571428,164.57142857142858
2010-03-19,0,4,19,3,1,11,0,384.0,0.0,96.0,48.0,370.2857142857143,233.14285714285714,169.71428571428572
2010-03-20,0,5,20,3,1,11,1,0.0,0.0,0.0,0.0,370.2857142857143,226.28571428571428,168.0
2010-03-21,48,6,21,3,1,11,1,0.0,48.0,96.0,48.0,370.2857142857143,226.28571428571428,168.0
2010-03-22,96,0,22,3,1,12,0,48.0,2016.0,144.0,192.0,370.2857142857143,222.85714285714286,168.0
2010-03-23,96,1,23,3,1,12,0,96.0,48.0,144.0,48.0,96.0,219.42857142857142,164.57142857142858
2010-03-24,0,2,24,3,1,12,0,96.0,96.0,192.0,0.0,102.85714285714286,216.0,166.28571428571428
2010-03-25,0,3,25,3,1,12,0,0.0,384.0,0.0,48.0,89.14285714285714,202.28571428571428,166.28571428571428
2010-03-26,48,4,26,3,1,12,0,0.0,0.0,0.0,240.0,34.285714285714285,202.28571428571428,164.57142857142858
2010-03-27,0,5,27,3,1,12,1,48.0,0.0,0.0,0.0,41.142857142857146,205.71428571428572,157.71428571428572
2010-03-28,147,6,28,3,1,12,1,0.0,48.0,48.0,48.0,41.142857142857146,205.71428571428572,157.71428571428572
2010-03-29,48,0,29,3,1,13,0,147.0,96.0,2016.0,336.0,55.285714285714285,212.78571428571428,161.25
2010-03-30,0,1,30,3,1,13,0,48.0,96.0,48.0,48.0,48.42857142857143,72.21428571428571,150.96428571428572
2010-03-31,0,2,31,3,1,13,0,0.0,0.0,96.0,144.0,34.714285714285715,68.78571428571429,149.25
2010-04-01,144,3,1,4,2,13,0,0.0,0.0,384.0,288.0,34.714285714285715,61.92857142857143,144.10714285714286
2010-04-02,0,4,2,4,2,13,0,144.0,48.0,0.0,96.0,55.285714285714285,44.785714285714285,138.96428571428572
2010-04-03,0,5,3,4,2,13,1,0.0,0.0,0.0,0.0,48.42857142857143,44.785714285714285,135.53571428571428
2010-04-04,0,6,4,4,2,13,1,0.0,147.0,48.0,96.0,48.42857142857143,44.785714285714285,135.53571428571428
2010-04-05,0,0,5,4,2,14,0,0.0,48.0,96.0,144.0,27.428571428571427,41.357142857142854,132.10714285714286
2010-04-06,1200,1,6,4,2,14,0,0.0,0.0,96.0,144.0,20.571428571428573,34.5,126.96428571428571
2010-04-07,48,2,7,4,2,14,0,1200.0,0.0,0.0,192.0,192.0,113.35714285714286,164.67857142857142
2010-04-08,49,3,8,4,2,14,0,48.0,144.0,0.0,0.0,198.85714285714286,116.78571428571429,159.53571428571428
2010-04-09,48,4,9,4,2,14,0,49.0,0.0,48.0,0.0,185.28571428571428,120.28571428571429,161.28571428571428
2010-04-10,0,5,10,4,2,14,1,48.0,0.0,0.0,0.0,192.14285714285714,120.28571428571429,163.0
2010-04-11,48,6,11,4,2,14,1,0.0,0.0,147.0,48.0,192.14285714285714,120.28571428571429,163.0
2010-04-12,95,0,12,4,2,15,0,48.0,0.0,48.0,2016.0,199.0,113.21428571428571,163.0
2010-04-13,0,1,13,4,2,15,0,95.0,1200.0,0.0,48.0,212.57142857142858,116.57142857142857,94.39285714285714
2010-04-14,144,2,14,4,2,15,0,0.0,48.0,0.0,96.0,41.142857142857146,116.57142857142857,92.67857142857143
2010-04-15,48,3,15,4,2,15,0,144.0,49.0,144.0,384.0,54.857142857142854,126.85714285714286,94.39285714285714
2010-04-16,720,4,16,4,2,15,0,48.0,48.0,0.0,0.0,54.714285714285715,120.0,82.39285714285714
2010-04-17,0,5,17,4,2,15,1,720.0,0.0,0.0,0.0,150.71428571428572,171.42857142857142,108.10714285714286
2010-04-18,0,6,18,4,2,15,1,0.0,48.0,0.0,48.0,150.71428571428572,171.42857142857142,108.10714285714286
2010-04-19,48,0,19,4,2,16,0,0.0,95.0,0.0,96.0,143.85714285714286,171.42857142857142,106.39285714285714
2010-04-20,0,1,20,4,2,16,0,48.0,0.0,1200.0,96.0,137.14285714285714,174.85714285714286,104.67857142857143
2010-04-21,0,2,21,4,2,16,0,0.0,144.0,48.0,0.0,137.14285714285714,89.14285714285714,101.25
2010-04-22,384,3,22,4,2,16,0,0.0,48.0,49.0,0.0,116.57142857142857,85.71428571428571,101.25
2010-04-23,48,4,23,4,2,16,0,384.0,720.0,48.0,48.0,164.57142857142858,109.64285714285714,114.96428571428571
2010-04-24,0,5,24,4,2,16,1,48.0,0.0,0.0,0.0,68.57142857142857,109.64285714285714,114.96428571428571
2010-04-25,96,6,25,4,2,16,1,0.0,0.0,48.0,147.0,68.57142857142857,109.64285714285714,114.96428571428571
2010-04-26,96,0,26,4,2,17,0,96.0,48.0,95.0,48.0,82.28571428571429,113.07142857142857,113.14285714285714
2010-04-27,48,1,27,4,2,17,0,96.0,0.0,0.0,0.0,89.14285714285714,113.14285714285714,114.85714285714286
2010-04-28,288,2,28,4,2,17,0,48.0,0.0,144.0,0.0,96.0,116.57142857142857,116.57142857142857
2010-04-29,144,3,29,4,2,17,0,288.0,384.0,48.0,144.0,137.14285714285714,126.85714285714286,126.85714285714286
2010-04-30,0,4,30,4,2,17,0,144.0,48.0,720.0,0.0,102.85714285714286,133.71428571428572,126.85714285714286
2010-05-01,0,5,1,5,2,17,1,0.0,0.0,0.0,0.0,96.0,82.28571428571429,126.85714285714286
2010-05-02,48,6,2,5,2,17,1,0.0,96.0,0.0,0.0,96.0,82.28571428571429,126.85714285714286
2010-05-03,0,0,3,5,2,18,0,48.0,96.0,48.0,0.0,89.14285714285714,85.71428571428571,128.57142857142858
2010-05-04,0,1,4,5,2,18,0,0.0,48.0,0.0,1200.0,75.42857142857143,82.28571428571429,128.57142857142858
2010-05-05,144,2,5,5,2,18,0,0.0,288.0,0.0,48.0,68.57142857142857,82.28571428571429,85.71428571428571
2010-05-06,0,3,6,5,2,18,0,144.0,144.0,384.0,49.0,48.0,92.57142857142857,89.14285714285714
2010-05-07,48,4,7,5,2,18,0,0.0,0.0,48.0,48.0,27.428571428571427,65.14285714285714,87.39285714285714
2010-05-08,0,5,8,5,2,18,1,48.0,0.0,0.0,0.0,34.285714285714285,65.14285714285714,87.39285714285714
2010-05-09,48,6,9,5,2,18,1,0.0,48.0,96.0,48.0,34.285714285714285,65.14285714285714,87.39285714285714
2010-05-10,144,0,10,5,2,19,0,48.0,0.0,96.0,95.0,34.285714285714285,61.714285714285715,87.39285714285714
2010-05-11,432,1,11,5,2,19,0,144.0,0.0,48.0,0.0,54.857142857142854,65.14285714285714,89.14285714285714
2010-05-12,48,2,12,5,2,19,0,432.0,144.0,288.0,144.0,116.57142857142857,92.57142857142857,104.57142857142857
2010-05-13,1152,3,13,5,2,19,0,48.0,0.0,144.0,48.0,102.85714285714286,75.42857142857143,101.14285714285714
2010-05-14,48,4,14,5,2,19,0,1152.0,48.0,0.0,720.0,267.42857142857144,147.42857142857142,140.57142857142858
2010-05-15,0,5,15,5,2,19,1,48.0,0.0,0.0,0.0,267.42857142857144,150.85714285714286,116.57142857142857
2010-05-16,0,6,16,5,2,19,1,0.0,48.0,48.0,0.0,267.42857142857144,150.85714285714286,116.57142857142857
2010-05-17,48,0,17,5,2,20,0,0.0,144.0,0.0,48.0,260.57142857142856,147.42857142857142,116.57142857142857
2010-05-18,48,1,18,5,2,20,0,48.0,432.0,0.0,0.0,246.85714285714286,150.85714285714286,116.57142857142857
2010-05-19,96,2,19,5,2,20,0,48.0,48.0,144.0,0.0,192.0,154.28571428571428,118.28571428571429
2010-05-20,336,3,20,5,2,20,0,96.0,1152.0,0.0,384.0,198.85714285714286,150.85714285714286,121.71428571428571
2010-05-21,0,4,21,5,2,20,0,336.0,48.0,48.0,48.0,82.28571428571429,174.85714285714286,120.0
2010-05-22,0,5,22,5,2,20,1,0.0,0.0,0.0,0.0,75.42857142857143,171.42857142857142,118.28571428571429
2010-05-23,0,6,23,5,2,20,1,0.0,0.0,48.0,96.0,75.42857142857143,171.42857142857142,118.28571428571429
2010-05-24,112,0,24,5,2,21,0,0.0,48.0,144.0,96.0,75.42857142857143,168.0,114.85714285714286
2010-05-25,48,1,25,5,2,21,0,112.0,48.0,432.0,48.0,84.57142857142857,165.71428571428572,115.42857142857143
2010-05-26,0,2,26,5,2,21,0,48.0,96.0,48.0,288.0,84.57142857142857,138.28571428571428,115.42857142857143
2010-05-27,384,3,27,5,2,21,0,0.0,336.0,1152.0,144.0,70.85714285714286,134.85714285714286,105.14285714285714
2010-05-28,48,4,28,5,2,21,0,384.0,0.0,48.0,0.0,77.71428571428571,80.0,113.71428571428571
2010-05-29,0,5,29,5,2,21,1,48.0,0.0,0.0,0.0,84.57142857142857,80.0,115.42857142857143
2010-05-30,0,6,30,5,2,21,1,0.0,0.0,0.0,48.0,84.57142857142857,80.0,115.42857142857143
2010-05-31,0,0,31,5,2,22,0,0.0,112.0,48.0,0.0,84.57142857142857,80.0,113.71428571428571
2010-06-01,0,1,1,6,2,22,0,0.0,48.0,48.0,0.0,68.57142857142857,76.57142857142857,113.71428571428571
2010-06-02,0,2,2,6,2,22,0,0.0,0.0,96.0,144.0,61.714285714285715,73.14285714285714,113.71428571428571
2010-06-03,98,3,3,6,2,22,0,0.0,384.0,336.0,0.0,61.714285714285715,66.28571428571429,108.57142857142857
2010-06-04,0,4,4,6,2,22,0,98.0,48.0,0.0,48.0,20.857142857142858,49.285714285714285,112.07142857142857
2010-06-05,0,5,5,6,2,22,1,0.0,0.0,0.0,0.0,14.0,49.285714285714285,110.35714285714286
2010-06-06,240,6,6,6,2,22,1,0.0,0.0,0.0,48.0,14.0,49.285714285714285,110.35714285714286
2010-06-07,192,0,7,6,2,23,0,240.0,0.0,112.0,144.0,48.285714285714285,66.42857142857143,117.21428571428571
2010-06-08,144,1,8,6,2,23,0,192.0,0.0,48.0,432.0,75.71428571428571,72.14285714285714,118.92857142857143
2010-06-09,1536,2,9,6,2,23,0,144.0,0.0,0.0,48.0,96.28571428571429,79.0,108.64285714285714
2010-06-10,0,3,10,6,2,23,0,1536.0,98.0,384.0,1152.0,315.7142857142857,188.71428571428572,161.78571428571428
2010-06-11,96,4,11,6,2,23,0,0.0,0.0,48.0,48.0,301.7142857142857,161.28571428571428,120.64285714285714
2010-06-12,0,5,12,6,2,23,1,96.0,0.0,0.0,0.0,315.42857142857144,164.71428571428572,122.35714285714286
2010-06-13,240,6,13,6,2,23,1,0.0,240.0,0.0,0.0,315.42857142857144,164.71428571428572,122.35714285714286
2010-06-14,432,0,14,6,2,24,0,240.0,192.0,0.0,48.0,315.42857142857144,181.85714285714286,130.92857142857142
2010-06-15,192,1,15,6,2,24,0,432.0,144.0,0.0,48.0,349.7142857142857,212.71428571428572,144.64285714285714
2010-06-16,106,2,16,6,2,24,0,192.0,1536.0,0.0,96.0,356.57142857142856,226.42857142857142,149.78571428571428
2010-06-17,288,3,17,6,2,24,0,106.0,0.0,98.0,336.0,152.28571428571428,234.0,150.14285714285714
2010-06-18,0,4,18,6,2,24,0,288.0,96.0,0.0,0.0,193.42857142857142,247.57142857142858,148.42857142857142
2010-06-19,0,5,19,6,2,24,1,0.0,0.0,0.0,0.0,179.71428571428572,247.57142857142858,148.42857142857142
2010-06-20,0,6,20,6,2,24,1,0.0,240.0,240.0,0.0,179.71428571428572,247.57142857142858,148.42857142857142
2010-06-21,96,0,21,6,2,25,0,0.0,432.0,192.0,112.0,145.42857142857142,230.42857142857142,148.42857142857142
2010-06-22,0,1,22,6,2,25,0,96.0,192.0,144.0,48.0,97.42857142857143,223.57142857142858,147.85714285714286
2010-06-23,58,2,23,6,2,25,0,0.0,106.0,1536.0,0.0,70.0,213.28571428571428,146.14285714285714
2010-06-24,96,3,24,6,2,25,0,58.0,288.0,0.0,384.0,63.142857142857146,107.71428571428571,148.21428571428572
2010-06-25,69,4,25,6,2,25,0,96.0,0.0,96.0,48.0,35.714285714285715,114.57142857142857,137.92857142857142
2010-06-26,0,5,26,6,2,25,1,69.0,0.0,0.0,0.0,45.57142857142857,112.64285714285714,138.67857142857142
2010-06-27,240,6,27,6,2,25,1,0.0,0.0,240.0,0.0,45.57142857142857,112.64285714285714,138.67857142857142
2010-06-28,144,0,28,6,2,26,0,240.0,96.0,432.0,0.0,79.85714285714286,112.64285714285714,147.25
2010-06-29,1008,1,29,6,2,26,0,144.0,0.0,192.0,0.0,86.71428571428571,92.07142857142857,152.39285714285714
2010-06-30,192,2,30,6,2,26,0,1008.0,58.0,106.0,0.0,230.71428571428572,150.35714285714286,188.39285714285714
2010-07-01,144,3,1,7,3,26,0,192.0,96.0,288.0,98.0,249.85714285714286,156.5,195.25
2010-07-02,48,4,2,7,3,26,0,144.0,69.0,0.0,0.0,256.7142857142857,146.21428571428572,196.89285714285714
2010-07-03,0,5,3,7,3,26,1,48.0,0.0,0.0,0.0,253.71428571428572,149.64285714285714,198.60714285714286
2010-07-04,8,6,4,7,3,26,1,0.0,240.0,0.0,240.0,253.71428571428572,149.64285714285714,198.60714285714286
2010-07-05,0,0,5,7,3,27,0,8.0,144.0,96.0,192.0,220.57142857142858,150.21428571428572,190.32142857142858
2010-07-06,96,1,6,7,3,27,0,0.0,1008.0,0.0,144.0,200.0,143.35714285714286,183.46428571428572
2010-07-07,48,2,7,7,3,27,0,96.0,192.0,58.0,1536.0,69.71428571428571,150.21428571428572,181.75
2010-07-08,0,3,8,7,3,27,0,48.0,144.0,96.0,0.0,49.142857142857146,149.5,128.60714285714286
2010-07-09,49,4,9,7,3,27,0,0.0,48.0,69.0,96.0,28.571428571428573,142.64285714285714,128.60714285714286
2010-07-10,0,5,10,7,3,27,1,49.0,0.0,0.0,0.0,28.714285714285715,141.21428571428572,126.92857142857143
2010-07-11,0,6,11,7,3,27,1,0.0,8.0,240.0,240.0,28.714285714285715,141.21428571428572,126.92857142857143
2010-07-12,48,0,12,7,3,28,0,0.0,0.0,144.0,432.0,27.571428571428573,124.07142857142857,118.35714285714286
2010-07-13,102,1,13,7,3,28,0,48.0,96.0,1008.0,192.0,34.42857142857143,117.21428571428571,104.64285714285714
2010-07-14,288,2,14,7,3,28,0,102.0,48.0,192.0,106.0,35.285714285714285,52.5,101.42857142857143
2010-07-15,288,3,15,7,3,28,0,288.0,0.0,144.0,288.0,69.57142857142857,59.357142857142854,107.92857142857143
2010-07-16,49,4,16,7,3,28,0,288.0,49.0,48.0,0.0,110.71428571428571,69.64285714285714,107.92857142857143
2010-07-17,0,5,17,7,3,28,1,49.0,0.0,0.0,0.0,110.71428571428571,69.71428571428571,109.67857142857143
2010-07-18,48,6,18,7,3,28,1,0.0,0.0,8.0,0.0,110.71428571428571,69.71428571428571,109.67857142857143
2010-07-19,720,0,19,7,3,29,0,48.0,48.0,0.0,96.0,117.57142857142857,72.57142857142857,111.39285714285714
2010-07-20,48,1,20,7,3,29,0,720.0,102.0,96.0,0.0,213.57142857142858,124.0,133.67857142857142
2010-07-21,0,2,21,7,3,29,0,48.0,288.0,48.0,58.0,205.85714285714286,120.57142857142857,135.39285714285714
2010-07-22,192,3,22,7,3,29,0,0.0,288.0,0.0,96.0,164.71428571428572,117.14285714285714,133.32142857142858
2010-07-23,97,4,23,7,3,29,0,192.0,49.0,49.0,69.0,151.0,130.85714285714286,136.75
2010-07-24,0,5,24,7,3,29,1,97.0,0.0,0.0,0.0,157.85714285714286,134.28571428571428,137.75
2010-07-25,0,6,25,7,3,29,1,0.0,48.0,0.0,240.0,157.85714285714286,134.28571428571428,137.75
2010-07-26,192,0,26,7,3,30,0,0.0,720.0,48.0,144.0,151.0,134.28571428571428,129.17857142857142
2010-07-27,96,1,27,7,3,30,0,192.0,48.0,102.0,1008.0,75.57142857142857,144.57142857142858,130.89285714285714
2010-07-28,48,2,28,7,3,30,0,96.0,0.0,288.0,192.0,82.42857142857143,144.14285714285714,98.32142857142857
2010-07-29,308,3,29,7,3,30,0,48.0,192.0,288.0,144.0,89.28571428571429,127.0,93.17857142857143
2010-07-30,98,4,30,7,3,30,0,308.0,97.0,49.0,48.0,105.85714285714286,128.42857142857142,99.03571428571429
2010-07-31,0,5,31,7,3,30,1,98.0,0.0,0.0,0.0,106.0,131.92857142857142,100.82142857142857
2010-08-01,96,6,1,8,3,30,1,0.0,0.0,48.0,8.0,106.0,131.92857142857142,100.82142857142857
2010-08-02,144,0,2,8,3,31,0,96.0,192.0,720.0,0.0,119.71428571428571,135.35714285714286,103.96428571428571
2010-08-03,2362,1,3,8,3,31,0,144.0,96.0,48.0,96.0,112.85714285714286,94.21428571428571,109.10714285714286
2010-08-04,96,2,4,8,3,31,0,2362.0,48.0,0.0,48.0,436.57142857142856,259.5,190.03571428571428
2010-08-05,336,3,5,8,3,31,0,96.0,308.0,192.0,0.0,443.42857142857144,266.35714285714283,191.75
2010-08-06,48,4,6,8,3,31,0,336.0,98.0,97.0,49.0,447.42857142857144,276.64285714285717,203.75
2010-08-07,0,5,7,8,3,31,1,48.0,0.0,0.0,0.0,440.2857142857143,273.14285714285717,203.71428571428572
2010-08-08,0,6,8,8,3,31,1,0.0,96.0,0.0,0.0,440.2857142857143,273.14285714285717,203.71428571428572
2010-08-09,336,0,9,8,3,32,0,0.0,144.0,192.0,48.0,426.57142857142856,273.14285714285717,203.71428571428572
2010-08-10,96,1,10,8,3,32,0,336.0,2362.0,96.0,102.0,454.0,283.42857142857144,214.0
2010-08-11,1,2,11,8,3,32,0,96.0,96.0,48.0,288.0,130.28571428571428,283.42857142857144,213.78571428571428
2010-08-12,48,3,12,8,3,32,0,1.0,336.0,308.0,288.0,116.71428571428571,280.07142857142856,203.53571428571428
2010-08-13,48,4,13,8,3,32,0,48.0,48.0,98.0,49.0,75.57142857142857,261.5,194.96428571428572
2010-08-14,0,5,14,8,3,32,1,48.0,0.0,0.0,0.0,75.57142857142857,257.92857142857144,194.92857142857142
2010-08-15,288,6,15,8,3,32,1,0.0,0.0,96.0,48.0,75.57142857142857,257.92857142857144,194.92857142857142
2010-08-16,0,0,16,8,3,33,0,288.0,336.0,144.0,720.0,116.71428571428571,271.64285714285717,203.5
2010-08-17,48,1,17,8,3,33,0,0.0,96.0,2362.0,48.0,68.71428571428571,261.35714285714283,177.78571428571428
