Date,Demand,DayOfWeek,DayOfMonth,Month,Quarter,WeekOfYear,IsWeekend,Lag_1,Lag_7,Lag_14,Lag_28,Rolling_Mean_7,Rolling_Mean_14,Rolling_Mean_28
2010-01-30,0,5,30,1,1,4,1,36.0,0.0,0.0,0.0,21.428571428571427,16.928571428571427,34.32142857142857
2010-01-31,0,6,31,1,1,4,1,0.0,0.0,36.0,0.0,21.428571428571427,16.928571428571427,34.32142857142857
2010-02-01,0,0,1,2,1,5,0,0.0,0.0,0.0,0.0,21.428571428571427,14.357142857142858,34.32142857142857
2010-02-02,36,1,2,2,1,5,0,0.0,66.0,0.0,2.0,21.428571428571427,14.357142857142858,34.32142857142857
2010-02-03,0,2,3,2,1,5,0,36.0,36.0,0.0,0.0,17.142857142857142,16.928571428571427,35.535714285714285
2010-02-04,0,3,4,2,1,5,0,0.0,12.0,1.0,0.0,12.0,16.928571428571427,35.535714285714285
2010-02-05,0,4,5,2,1,5,0,0.0,36.0,50.0,0.0,10.285714285714286,16.857142857142858,35.535714285714285
2010-02-06,0,5,6,2,1,5,1,0.0,0.0,0.0,0.0,5.142857142857143,13.285714285714286,35.535714285714285
2010-02-07,770,6,7,2,1,5,1,0.0,0.0,0.0,0.0,5.142857142857143,13.285714285714286,35.535714285714285
2010-02-08,0,0,8,2,1,6,0,770.0,0.0,0.0,0.0,115.14285714285714,68.28571428571429,63.035714285714285
2010-02-09,150,1,9,2,1,6,0,0.0,36.0,66.0,722.0,115.14285714285714,68.28571428571429,63.035714285714285
2010-02-10,1,2,10,2,1,6,0,150.0,0.0,36.0,0.0,131.42857142857142,74.28571428571429,42.607142857142854
2010-02-11,0,3,11,2,1,6,0,1.0,0.0,12.0,0.0,131.57142857142858,71.78571428571429,42.642857142857146
2010-02-12,0,4,12,2,1,6,0,0.0,0.0,36.0,0.0,131.57142857142858,70.92857142857143,42.642857142857146
2010-02-13,0,5,13,2,1,6,1,0.0,0.0,0.0,0.0,131.57142857142858,68.35714285714286,42.642857142857146
2010-02-14,0,6,14,2,1,6,1,0.0,770.0,0.0,36.0,131.57142857142858,68.35714285714286,42.642857142857146
2010-02-15,0,0,15,2,1,7,0,0.0,0.0,0.0,0.0,21.571428571428573,68.35714285714286,41.357142857142854
2010-02-16,0,1,16,2,1,7,0,0.0,150.0,36.0,0.0,21.571428571428573,68.35714285714286,41.357142857142854
2010-02-17,792,2,17,2,1,7,0,0.0,1.0,0.0,0.0,0.14285714285714285,65.78571428571429,41.357142857142854
2010-02-18,1,3,18,2,1,7,0,792.0,0.0,0.0,1.0,113.14285714285714,122.35714285714286,69.64285714285714
2010-02-19,0,4,19,2,1,7,0,1.0,0.0,0.0,50.0,113.28571428571429,122.42857142857143,69.64285714285714
2010-02-20,0,5,20,2,1,7,1,0.0,0.0,0.0,0.0,113.28571428571429,122.42857142857143,67.85714285714286
2010-02-21,36,6,21,2,1,7,1,0.0,0.0,770.0,0.0,113.28571428571429,122.42857142857143,67.85714285714286
2010-02-22,36,0,22,2,1,8,0,36.0,0.0,0.0,0.0,118.42857142857143,70.0,69.14285714285714
2010-02-23,0,1,23,2,1,8,0,36.0,0.0,150.0,66.0,123.57142857142857,72.57142857142857,70.42857142857143
2010-02-24,73,2,24,2,1,8,0,0.0,792.0,1.0,36.0,123.57142857142857,61.857142857142854,68.07142857142857
2010-02-25,0,3,25,2,1,8,0,73.0,1.0,0.0,12.0,20.857142857142858,67.0,69.39285714285714
2010-02-26,0,4,26,2,1,8,0,0.0,0.0,0.0,36.0,20.714285714285715,67.0,68.96428571428571
2010-02-27,0,5,27,2,1,8,1,0.0,0.0,0.0,0.0,20.714285714285715,67.0,67.67857142857143
2010-02-28,0,6,28,2,1,8,1,0.0,36.0,0.0,0.0,20.714285714285715,67.0,67.67857142857143
2010-03-01,0,0,1,3,1,9,0,0.0,36.0,0.0,0.0,15.571428571428571,67.0,67.67857142857143
2010-03-02,110,1,2,3,1,9,0,0.0,0.0,0.0,36.0,10.428571428571429,67.0,67.67857142857143
2010-03-03,2,2,3,3,1,9,0,110.0,73.0,792.0,0.0,26.142857142857142,74.85714285714286,70.32142857142857
2010-03-04,0,3,4,3,1,9,0,2.0,0.0,1.0,0.0,16.0,18.428571428571427,70.39285714285714
2010-03-05,0,4,5,3,1,9,0,0.0,0.0,0.0,0.0,16.0,18.357142857142858,70.39285714285714
2010-03-06,0,5,6,3,1,9,1,0.0,0.0,0.0,0.0,16.0,18.357142857142858,70.39285714285714
2010-03-07,72,6,7,3,1,9,1,0.0,0.0,36.0,770.0,16.0,18.357142857142858,70.39285714285714
2010-03-08,2,0,8,3,1,10,0,72.0,0.0,36.0,0.0,26.285714285714285,20.928571428571427,45.464285714285715
2010-03-09,0,1,9,3,1,10,0,2.0,110.0,0.0,150.0,26.571428571428573,18.5,45.535714285714285
2010-03-10,16,2,10,3,1,10,0,0.0,2.0,73.0,1.0,10.857142857142858,18.5,40.17857142857143
2010-03-11,3,3,11,3,1,10,0,16.0,0.0,0.0,0.0,12.857142857142858,14.428571428571429,40.714285714285715
2010-03-12,0,4,12,3,1,10,0,3.0,0.0,0.0,0.0,13.285714285714286,14.642857142857142,40.82142857142857
2010-03-13,0,5,13,3,1,10,1,0.0,0.0,0.0,0.0,13.285714285714286,14.642857142857142,40.82142857142857
2010-03-14,0,6,14,3,1,10,1,0.0,72.0,0.0,0.0,13.285714285714286,14.642857142857142,40.82142857142857
2010-03-15,36,0,15,3,1,11,0,0.0,2.0,0.0,0.0,3.0,14.642857142857142,40.82142857142857
2010-03-16,0,1,16,3,1,11,0,36.0,0.0,110.0,0.0,7.857142857142857,17.214285714285715,42.107142857142854
2010-03-17,0,2,17,3,1,11,0,0.0,16.0,2.0,792.0,7.857142857142857,9.357142857142858,42.107142857142854
2010-03-18,720,3,18,3,1,11,0,0.0,3.0,0.0,1.0,5.571428571428571,9.214285714285714,13.821428571428571
2010-03-19,0,4,19,3,1,11,0,720.0,0.0,0.0,0.0,108.0,60.642857142857146,39.5
2010-03-20,0,5,20,3,1,11,1,0.0,0.0,0.0,0.0,108.0,60.642857142857146,39.5
2010-03-21,36,6,21,3,1,11,1,0.0,0.0,72.0,36.0,108.0,60.642857142857146,39.5
2010-03-22,0,0,22,3,1,12,0,36.0,36.0,2.0,36.0,113.14285714285714,58.07142857142857,39.5
2010-03-23,0,1,23,3,1,12,0,0.0,0.0,0.0,0.0,108.0,57.92857142857143,38.214285714285715
2010-03-24,0,2,24,3,1,12,0,0.0,0.0,16.0,73.0,108.0,57.92857142857143,38.214285714285715
2010-03-25,0,3,25,3,1,12,0,0.0,720.0,3.0,0.0,108.0,56.785714285714285,35.607142857142854
2010-03-26,0,4,26,3,1,12,0,0.0,0.0,0.0,0.0,5.142857142857143,56.57142857142857,35.607142857142854
2010-03-27,0,5,27,3,1,12,1,0.0,0.0,0.0,0.0,5.142857142857143,56.57142857142857,35.607142857142854
2010-03-28,0,6,28,3,1,12,1,0.0,36.0,0.0,0.0,5.142857142857143,56.57142857142857,35.607142857142854
2010-03-29,0,0,29,3,1,13,0,0.0,0.0,36.0,0.0,0.0,56.57142857142857,35.607142857142854
2010-03-30,0,1,30,3,1,13,0,0.0,0.0,0.0,110.0,0.0,54.0,35.607142857142854
2010-03-31,0,2,31,3,1,13,0,0.0,0.0,0.0,2.0,0.0,54.0,31.678571428571427
2010-04-01,0,3,1,4,2,13,0,0.0,0.0,720.0,0.0,0.0,54.0,31.607142857142858
2010-04-02,0,4,2,4,2,13,0,0.0,0.0,0.0,0.0,0.0,2.5714285714285716,31.607142857142858
2010-04-03,0,5,3,4,2,13,1,0.0,0.0,0.0,0.0,0.0,2.5714285714285716,31.607142857142858
2010-04-04,0,6,4,4,2,13,1,0.0,0.0,36.0,72.0,0.0,2.5714285714285716,31.607142857142858
2010-04-05,0,0,5,4,2,14,0,0.0,0.0,0.0,2.0,0.0,0.0,29.035714285714285
2010-04-06,0,1,6,4,2,14,0,0.0,0.0,0.0,0.0,0.0,0.0,28.964285714285715
2010-04-07,0,2,7,4,2,14,0,0.0,0.0,0.0,16.0,0.0,0.0,28.964285714285715
2010-04-08,0,3,8,4,2,14,0,0.0,0.0,0.0,3.0,0.0,0.0,28.392857142857142
2010-04-09,0,4,9,4,2,14,0,0.0,0.0,0.0,0.0,0.0,0.0,28.285714285714285
2010-04-10,0,5,10,4,2,14,1,0.0,0.0,0.0,0.0,0.0,0.0,28.285714285714285
2010-04-11,61,6,11,4,2,14,1,0.0,0.0,0.0,0.0,0.0,0.0,28.285714285714285
2010-04-12,0,0,12,4,2,15,0,61.0,0.0,0.0,36.0,8.714285714285714,4.357142857142857,30.464285714285715
2010-04-13,0,1,13,4,2,15,0,0.0,0.0,0.0,0.0,8.714285714285714,4.357142857142857,29.178571428571427
2010-04-14,0,2,14,4,2,15,0,0.0,0.0,0.0,0.0,8.714285714285714,4.357142857142857,29.178571428571427
2010-04-15,0,3,15,4,2,15,0,0.0,0.0,0.0,720.0,8.714285714285714,4.357142857142857,29.178571428571427
2010-04-16,0,4,16,4,2,15,0,0.0,0.0,0.0,0.0,8.714285714285714,4.357142857142857,3.4642857142857144
2010-04-17,0,5,17,4,2,15,1,0.0,0.0,0.0,0.0,8.714285714285714,4.357142857142857,3.4642857142857144
2010-04-18,0,6,18,4,2,15,1,0.0,61.0,0.0,36.0,8.714285714285714,4.357142857142857,3.4642857142857144
2010-04-19,6,0,19,4,2,16,0,0.0,0.0,0.0,0.0,0.0,4.357142857142857,2.1785714285714284
2010-04-20,5,1,20,4,2,16,0,6.0,0.0,0.0,0.0,0.8571428571428571,4.785714285714286,2.392857142857143
2010-04-21,36,2,21,4,2,16,0,5.0,0.0,0.0,0.0,1.5714285714285714,5.142857142857143,2.5714285714285716
2010-04-22,72,3,22,4,2,16,0,36.0,0.0,0.0,0.0,6.714285714285714,7.714285714285714,3.857142857142857
2010-04-23,0,4,23,4,2,16,0,72.0,0.0,0.0,0.0,17.0,12.857142857142858,6.428571428571429
2010-04-24,0,5,24,4,2,16,1,0.0,0.0,0.0,0.0,17.0,12.857142857142858,6.428571428571429
2010-04-25,0,6,25,4,2,16,1,0.0,0.0,61.0,0.0,17.0,12.857142857142858,6.428571428571429
2010-04-26,1,0,26,4,2,17,0,0.0,6.0,0.0,0.0,17.0,8.5,6.428571428571429
2010-04-27,0,1,27,4,2,17,0,1.0,5.0,0.0,0.0,16.285714285714285,8.571428571428571,6.464285714285714
2010-04-28,0,2,28,4,2,17,0,0.0,36.0,0.0,0.0,15.571428571428571,8.571428571428571,6.464285714285714
2010-04-29,720,3,29,4,2,17,0,0.0,72.0,0.0,0.0,10.428571428571429,8.571428571428571,6.464285714285714
2010-04-30,0,4,30,4,2,17,0,720.0,0.0,0.0,0.0,103.0,60.0,32.17857142857143
2010-05-01,0,5,1,5,2,17,1,0.0,0.0,0.0,0.0,103.0,60.0,32.17857142857143
2010-05-02,0,6,2,5,2,17,1,0.0,0.0,0.0,0.0,103.0,60.0,32.17857142857143
2010-05-03,0,0,3,5,2,18,0,0.0,1.0,6.0,0.0,103.0,60.0,32.17857142857143
2010-05-04,0,1,4,5,2,18,0,0.0,0.0,5.0,0.0,102.85714285714286,59.57142857142857,32.17857142857143
2010-05-05,828,2,5,5,2,18,0,0.0,0.0,36.0,0.0,102.85714285714286,59.214285714285715,32.17857142857143
2010-05-06,0,3,6,5,2,18,0,828.0,720.0,72.0,0.0,221.14285714285714,115.78571428571429,61.75
2010-05-07,0,4,7,5,2,18,0,0.0,0.0,0.0,0.0,118.28571428571429,110.64285714285714,61.75
2010-05-08,0,5,8,5,2,18,1,0.0,0.0,0.0,0.0,118.28571428571429,110.64285714285714,61.75
2010-05-09,0,6,9,5,2,18,1,0.0,0.0,0.0,61.0,118.28571428571429,110.64285714285714,61.75
2010-05-10,72,0,10,5,2,19,0,0.0,0.0,1.0,0.0,118.28571428571429,110.64285714285714,59.57142857142857
2010-05-11,730,1,11,5,2,19,0,72.0,0.0,0.0,0.0,128.57142857142858,115.71428571428571,62.142857142857146
2010-05-12,0,2,12,5,2,19,0,730.0,828.0,0.0,0.0,232.85714285714286,167.85714285714286,88.21428571428571
2010-05-13,0,3,13,5,2,19,0,0.0,0.0,720.0,0.0,114.57142857142857,167.85714285714286,88.21428571428571
2010-05-14,1440,4,14,5,2,19,0,0.0,0.0,0.0,0.0,114.57142857142857,116.42857142857143,88.21428571428571
2010-05-15,0,5,15,5,2,19,1,1440.0,0.0,0.0,0.0,320.2857142857143,219.28571428571428,139.64285714285714
2010-05-16,100,6,16,5,2,19,1,0.0,0.0,0.0,0.0,320.2857142857143,219.28571428571428,139.64285714285714
2010-05-17,4,0,17,5,2,20,0,100.0,72.0,0.0,6.0,334.57142857142856,226.42857142857142,143.21428571428572
2010-05-18,0,1,18,5,2,20,0,4.0,730.0,0.0,5.0,324.85714285714283,226.71428571428572,143.14285714285714
2010-05-19,0,2,19,5,2,20,0,0.0,0.0,828.0,36.0,220.57142857142858,226.71428571428572,142.96428571428572
2010-05-20,4,3,20,5,2,20,0,0.0,0.0,0.0,72.0,220.57142857142858,167.57142857142858,141.67857142857142
2010-05-21,4,4,21,5,2,20,0,4.0,1440.0,0.0,0.0,221.14285714285714,167.85714285714286,139.25
2010-05-22,0,5,22,5,2,20,1,4.0,0.0,0.0,0.0,16.0,168.14285714285714,139.39285714285714
2010-05-23,50,6,23,5,2,20,1,0.0,100.0,0.0,0.0,16.0,168.14285714285714,139.39285714285714
2010-05-24,0,0,24,5,2,21,0,50.0,4.0,72.0,1.0,8.857142857142858,171.71428571428572,141.17857142857142
2010-05-25,0,1,25,5,2,21,0,0.0,0.0,730.0,0.0,8.285714285714286,166.57142857142858,141.14285714285714
2010-05-26,720,2,26,5,2,21,0,0.0,0.0,0.0,0.0,8.285714285714286,114.42857142857143,141.14285714285714
2010-05-27,18,3,27,5,2,21,0,720.0,4.0,0.0,720.0,111.14285714285714,165.85714285714286,166.85714285714286
2010-05-28,0,4,28,5,2,21,0,18.0,4.0,1440.0,0.0,113.14285714285714,167.14285714285714,141.78571428571428
2010-05-29,0,5,29,5,2,21,1,0.0,0.0,0.0,0.0,112.57142857142857,64.28571428571429,141.78571428571428
2010-05-30,0,6,30,5,2,21,1,0.0,50.0,100.0,0.0,112.57142857142857,64.28571428571429,141.78571428571428
2010-05-31,0,0,31,5,2,22,0,0.0,0.0,4.0,0.0,105.42857142857143,57.142857142857146,141.78571428571428
2010-06-01,0,1,1,6,2,22,0,0.0,0.0,0.0,0.0,105.42857142857143,56.857142857142854,141.78571428571428
2010-06-02,6,2,2,6,2,22,0,0.0,720.0,0.0,828.0,105.42857142857143,56.857142857142854,141.78571428571428
2010-06-03,37,3,3,6,2,22,0,6.0,18.0,4.0,0.0,3.4285714285714284,57.285714285714285,112.42857142857143
2010-06-04,0,4,4,6,2,22,0,37.0,0.0,4.0,0.0,6.142857142857143,59.642857142857146,113.75
2010-06-05,0,5,5,6,2,22,1,0.0,0.0,0.0,0.0,6.142857142857143,59.357142857142854,113.75
2010-06-06,0,6,6,6,2,22,1,0.0,0.0,50.0,0.0,6.142857142857143,59.357142857142854,113.75
2010-06-07,900,0,7,6,2,23,0,0.0,0.0,0.0,72.0,6.142857142857143,55.785714285714285,113.75
2010-06-08,72,1,8,6,2,23,0,900.0,0.0,0.0,730.0,134.71428571428572,120.07142857142857,143.32142857142858
2010-06-09,0,2,9,6,2,23,0,72.0,6.0,720.0,0.0,145.0,125.21428571428571,119.82142857142857
2010-06-10,36,3,10,6,2,23,0,0.0,37.0,18.0,0.0,144.14285714285714,73.78571428571429,119.82142857142857
2010-06-11,281,4,11,6,2,23,0,36.0,0.0,0.0,1440.0,144.0,75.07142857142857,121.10714285714286
2010-06-12,0,5,12,6,2,23,1,281.0,0.0,0.0,0.0,184.14285714285714,95.14285714285714,79.71428571428571
2010-06-13,0,6,13,6,2,23,1,0.0,0.0,0.0,100.0,184.14285714285714,95.14285714285714,79.71428571428571
2010-06-14,20,0,14,6,2,24,0,0.0,900.0,0.0,4.0,184.14285714285714,95.14285714285714,76.14285714285714
2010-06-15,0,1,15,6,2,24,0,20.0,72.0,0.0,0.0,58.42857142857143,96.57142857142857,76.71428571428571
2010-06-16,37,2,16,6,2,24,0,0.0,0.0,6.0,0.0,48.142857142857146,96.57142857142857,76.71428571428571
2010-06-17,36,3,17,6,2,24,0,37.0,36.0,37.0,4.0,53.42857142857143,98.78571428571429,78.03571428571429
2010-06-18,36,4,18,6,2,24,0,36.0,281.0,0.0,4.0,53.42857142857143,98.71428571428571,79.17857142857143
2010-06-19,0,5,19,6,2,24,1,36.0,0.0,0.0,0.0,18.428571428571427,101.28571428571429,80.32142857142857
2010-06-20,180,6,20,6,2,24,1,0.0,0.0,0.0,50.0,18.428571428571427,101.28571428571429,80.32142857142857
2010-06-21,0,0,21,6,2,25,0,180.0,20.0,900.0,0.0,44.142857142857146,114.14285714285714,84.96428571428571
2010-06-22,36,1,22,6,2,25,0,0.0,0.0,72.0,0.0,41.285714285714285,49.857142857142854,84.96428571428571
2010-06-23,879,2,23,6,2,25,0,36.0,37.0,0.0,720.0,46.42857142857143,47.285714285714285,86.25
2010-06-24,0,3,24,6,2,25,0,879.0,36.0,36.0,18.0,166.71428571428572,110.07142857142857,91.92857142857143
2010-06-25,10,4,25,6,2,25,0,0.0,36.0,281.0,0.0,161.57142857142858,107.5,91.28571428571429
2010-06-26,0,5,26,6,2,25,1,10.0,0.0,0.0,0.0,157.85714285714286,88.14285714285714,91.64285714285714
2010-06-27,72,6,27,6,2,25,1,0.0,180.0,0.0,0.0,157.85714285714286,88.14285714285714,91.64285714285714
2010-06-28,0,0,28,6,2,26,0,72.0,0.0,20.0,0.0,142.42857142857142,93.28571428571429,94.21428571428571
2010-06-29,2,1,29,6,2,26,0,0.0,36.0,0.0,0.0,142.42857142857142,91.85714285714286,94.21428571428571
2010-06-30,720,2,30,6,2,26,0,2.0,879.0,37.0,6.0,137.57142857142858,92.0,94.28571428571429
2010-07-01,0,3,1,7,3,26,0,720.0,0.0,36.0,37.0,114.85714285714286,140.78571428571428,119.78571428571429
2010-07-02,36,4,2,7,3,26,0,0.0,10.0,36.0,0.0,114.85714285714286,138.21428571428572,118.46428571428571
2010-07-03,0,5,3,7,3,26,1,36.0,0.0,0.0,0.0,118.57142857142857,138.21428571428572,119.75
2010-07-04,0,6,4,7,3,26,1,0.0,72.0,180.0,0.0,118.57142857142857,138.21428571428572,119.75
2010-07-05,108,0,5,7,3,27,0,0.0,0.0,0.0,900.0,108.28571428571429,125.35714285714286,119.75
2010-07-06,36,1,6,7,3,27,0,108.0,2.0,36.0,72.0,123.71428571428571,133.07142857142858,91.46428571428571
2010-07-07,0,2,7,7,3,27,0,36.0,720.0,879.0,0.0,128.57142857142858,133.07142857142858,90.17857142857143
2010-07-08,50,3,8,7,3,27,0,0.0,0.0,0.0,36.0,25.714285714285715,70.28571428571429,90.17857142857143
2010-07-09,0,4,9,7,3,27,0,50.0,36.0,10.0,281.0,32.857142857142854,73.85714285714286,90.67857142857143
2010-07-10,0,5,10,7,3,27,1,0.0,0.0,0.0,0.0,27.714285714285715,73.14285714285714,80.64285714285714
2010-07-11,0,6,11,7,3,27,1,0.0,0.0,72.0,0.0,27.714285714285715,73.14285714285714,80.64285714285714
2010-07-12,0,0,12,7,3,28,0,0.0,108.0,0.0,20.0,27.714285714285715,68.0,80.64285714285714
2010-07-13,6,1,13,7,3,28,0,0.0,36.0,2.0,0.0,12.285714285714286,68.0,79.92857142857143
2010-07-14,0,2,14,7,3,28,0,6.0,0.0,720.0,37.0,8.0,68.28571428571429,80.14285714285714
2010-07-15,0,3,15,7,3,28,0,0.0,50.0,0.0,36.0,8.0,16.857142857142858,78.82142857142857
2010-07-16,0,4,16,7,3,28,0,0.0,0.0,36.0,36.0,0.8571428571428571,16.857142857142858,77.53571428571429
2010-07-17,0,5,17,7,3,28,1,0.0,0.0,0.0,0.0,0.8571428571428571,14.285714285714286,76.25
2010-07-18,0,6,18,7,3,28,1,0.0,0.0,0.0,180.0,0.8571428571428571,14.285714285714286,76.25
2010-07-19,0,0,19,7,3,29,0,0.0,0.0,108.0,0.0,0.8571428571428571,14.285714285714286,69.82142857142857
2010-07-20,36,1,20,7,3,29,0,0.0,6.0,36.0,36.0,0.8571428571428571,6.571428571428571,69.82142857142857
2010-07-21,738,2,21,7,3,29,0,36.0,0.0,0.0,879.0,5.142857142857143,6.571428571428571,69.82142857142857
2010-07-22,1,3,22,7,3,29,0,738.0,0.0,50.0,0.0,110.57142857142857,59.285714285714285,64.78571428571429
2010-07-23,0,4,23,7,3,29,0,1.0,0.0,0.0,10.0,110.71428571428571,55.785714285714285,64.82142857142857
2010-07-24,0,5,24,7,3,29,1,0.0,0.0,0.0,0.0,110.71428571428571,55.785714285714285,64.46428571428571
2010-07-25,0,6,25,7,3,29,1,0.0,0.0,0.0,72.0,110.71428571428571,55.785714285714285,64.46428571428571
2010-07-26,180,0,26,7,3,30,0,0.0,0.0,0.0,0.0,110.71428571428571,55.785714285714285,61.892857142857146
2010-07-27,0,1,27,7,3,30,0,180.0,36.0,6.0,2.0,136.42857142857142,68.64285714285714,68.32142857142857
2010-07-28,0,2,28,7,3,30,0,0.0,738.0,0.0,720.0,131.28571428571428,68.21428571428571,68.25
2010-07-29,0,3,29,7,3,30,0,0.0,1.0,0.0,0.0,25.857142857142858,68.21428571428571,42.535714285714285
2010-07-30,0,4,30,7,3,30,0,0.0,0.0,0.0,36.0,25.714285714285715,68.21428571428571,42.535714285714285
2010-07-31,0,5,31,7,3,30,1,0.0,0.0,0.0,0.0,25.714285714285715,68.21428571428571,41.25
2010-08-01,0,6,1,8,3,30,1,0.0,0.0,0.0,0.0,25.714285714285715,68.21428571428571,41.25
2010-08-02,0,0,2,8,3,31,0,0.0,180.0,0.0,108.0,25.714285714285715,68.21428571428571,41.25
2010-08-03,0,1,3,8,3,31,0,0.0,0.0,36.0,36.0,0.0,68.21428571428571,37.392857142857146
2010-08-04,72,2,4,8,3,31,0,0.0,0.0,738.0,0.0,0.0,65.64285714285714,36.107142857142854
2010-08-05,0,3,5,8,3,31,0,72.0,0.0,1.0,50.0,10.285714285714286,18.071428571428573,38.67857142857143
2010-08-06,0,4,6,8,3,31,0,0.0,0.0,0.0,0.0,10.285714285714286,18.0,36.892857142857146
2010-08-07,0,5,7,8,3,31,1,0.0,0.0,0.0,0.0,10.285714285714286,18.0,36.892857142857146
2010-08-08,144,6,8,8,3,31,1,0.0,0.0,0.0,0.0,10.285714285714286,18.0,36.892857142857146
2010-08-09,36,0,9,8,3,32,0,144.0,0.0,180.0,0.0,30.857142857142858,28.285714285714285,42.035714285714285
2010-08-10,0,1,10,8,3,32,0,36.0,0.0,0.0,6.0,36.0,18.0,43.32142857142857
2010-08-11,0,2,11,8,3,32,0,0.0,72.0,0.0,0.0,36.0,18.0,43.107142857142854
2010-08-12,0,3,12,8,3,32,0,0.0,0.0,0.0,0.0,25.714285714285715,18.0,43.107142857142854
2010-08-13,0,4,13,8,3,32,0,0.0,0.0,0.0,0.0,25.714285714285715,18.0,43.107142857142854
2010-08-14,0,5,14,8,3,32,1,0.0,0.0,0.0,0.0,25.714285714285715,18.0,43.107142857142854
2010-08-15,0,6,15,8,3,32,1,0.0,144.0,0.0,0.0,25.714285714285715,18.0,43.107142857142854
2010-08-16,0,0,16,8,3,33,0,0.0,36.0,0.0,0.0,5.142857142857143,18.0,43.107142857142854
2010-08-17,72,1,17,8,3,33,0,0.0,0.0,0.0,36.0,0.0,18.0,43.107142857142854
2010-08-18,36,2,18,8,3,33,0,72.0,0.0,72.0,738.0,10.285714285714286,23.142857142857142,44.392857142857146
